event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes,hour,day_of_week,is_weekend,is_off_hours,failed_auth,baseline_event_count,hour_deviation,bytes_zscore,new_location,new_resource,new_device,new_source_ip,new_command_sequence,baseline_source,concept_drift_adapted,source_ip_attempts_1h,source_ip_unique_entities_1h,entity_events_24h,entity_history_count,cold_start_entity,distance_from_previous_km,travel_speed_kmh,impossible_travel_flag
evt_001777,user_016,user,2026-06-14 16:16:15,10.65.248.142,"Tokyo, JP",35.6762,139.65,email,token,success,68,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,198796,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,25,0.0,0.15948794828476393,0,0,0,0,0,entity,0,1,1,2,24,0,0.0,0.0,0
evt_001778,user_026,user,2026-06-14 16:16:48,10.61.71.172,"Mumbai, IN",19.076,72.8777,project_share,token,success,30,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,71268,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,26,0.0,1.658216121197258,0,0,0,0,0,entity,0,5,1,5,25,0,0.0,0.0,0
evt_001779,user_014,user,2026-06-14 16:30:44,10.103.92.57,"Singapore, SG",1.3521,103.8198,analytics_dashboard,password,success,41,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,340452,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,29,1.0,0.4646296136397482,0,0,0,0,0,entity,0,1,1,1,27,0,0.0,0.0,0
evt_001780,device_058,edge_device,2026-06-14 16:38:42,10.1.133.237,"Bengaluru, IN",12.9716,77.5946,device_health,certificate,success,104,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,39828,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,28,2.0,1.7609235582076928,0,0,0,0,0,entity,0,1,1,3,27,0,0.0,0.0,0
evt_001781,user_041,user,2026-06-14 16:43:46,10.73.40.113,"Hyderabad, IN",17.385,78.4867,crm,password,success,157,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,286971,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,23,3.0,0.3797353690662763,0,0,0,0,0,entity,0,1,1,3,22,0,0.0,0.0,0
evt_001782,user_043,user,2026-06-14 16:44:10,10.40.69.73,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,22,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,189849,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,27,1.0,0.5679252662719925,0,0,0,0,0,entity,0,1,1,2,26,0,0.0,0.0,0
evt_001783,user_044,user,2026-06-14 16:47:21,10.163.218.68,"Hyderabad, IN",17.385,78.4867,crm,token,success,73,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,358111,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,35,2.0,0.026630430642995202,0,0,0,0,0,entity,0,1,1,3,31,0,0.0,0.0,0
evt_001784,user_045,user,2026-06-14 16:52:12,10.109.212.71,"Mumbai, IN",19.076,72.8777,project_share,token,success,114,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,367087,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,38,2.0,0.8427695227038533,0,0,0,0,0,entity,0,1,1,5,34,0,0.0,0.0,0
evt_001785,svc_050,service_account,2026-06-14 16:52:49,10.227.223.105,"New York, US",40.7128,-74.006,api_gateway,certificate,success,84,token_auth > api_read > api_write > logout,Linux-Server|service-agent,205191,HTTPS,normal,0,none,Expected behavioural baseline,16,6,1,0,0,23,0.0,0.0,0,0,0,0,0,entity,0,1,1,3,22,0,0.0,0.0,0
evt_001786,device_061,edge_device,2026-06-14 17:01:22,10.146.77.104,"Delhi, IN",28.6139,77.209,firmware_status,certificate,success,129,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,5513,HTTPS,normal,0,none,Expected behavioural baseline,17,6,1,0,0,31,0.0,1.1332154911622738,0,0,0,0,0,entity,0,1,1,2,30,0,0.0,0.0,0
evt_001787,svc_048,service_account,2026-06-14 17:05:36,10.142.37.111,"New York, US",40.7128,-74.006,database_read,certificate,success,142,token_auth > api_read > api_write > logout,Linux-Server|service-agent,46831,HTTPS,normal,0,none,Expected behavioural baseline,17,6,1,0,0,27,0.0,1.6266705407156345,0,0,0,0,0,entity,0,1,1,1,26,0,0.0,0.0,0
evt_001788,user_037,user,2026-06-14 17:07:35,10.153.10.159,"Hyderabad, IN",17.385,78.4867,email,password,success,67,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,365918,HTTPS,normal,0,none,Expected behavioural baseline,17,6,1,0,0,29,0.0,1.0231421837841632,0,0,0,0,0,entity,0,1,1,1,27,0,0.0,0.0,0
evt_001789,user_014,user,2026-06-14 17:20:27,10.103.92.57,"Singapore, SG",1.3521,103.8198,project_share,password,success,156,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,83103,HTTPS,normal,0,none,Expected behavioural baseline,17,6,1,0,0,29,0.0,1.2594272883943598,0,0,0,0,0,entity,0,2,1,2,28,0,0.0,0.0,0
evt_001790,user_018,user,2026-06-14 17:21:41,10.196.45.130,"London, UK",51.5072,-0.1276,analytics_dashboard,password,success,121,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,276168,HTTPS,normal,0,none,Expected behavioural baseline,17,6,1,0,0,29,1.0,0.0783866670885217,0,0,0,0,0,entity,0,1,1,2,28,0,0.0,0.0,0
evt_001791,device_065,edge_device,2026-06-14 17:47:52,10.148.49.184,"Singapore, SG",1.3521,103.8198,sensor_stream,certificate,success,131,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,76320,HTTPS,normal,0,none,Expected behavioural baseline,17,6,1,0,0,26,2.0,1.5662512930072563,0,0,0,0,0,entity,0,1,1,1,23,0,0.0,0.0,0
evt_001792,device_065,edge_device,2026-06-14 17:57:32,10.148.49.184,"Singapore, SG",1.3521,103.8198,telemetry_endpoint,certificate,success,114,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,285587,HTTPS,normal,0,none,Expected behavioural baseline,17,6,1,0,0,26,2.0,0.047450943924753554,0,0,0,0,0,entity,0,2,1,2,24,0,0.0,0.0,0
evt_001793,user_044,user,2026-06-14 18:00:00,10.163.218.68,"Hyderabad, IN",17.385,78.4867,domain_controller,token,success,5,login > approved_new_access > read_resource > logout,Windows-11|Edge|managed,396276,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion,18,6,1,0,0,35,0.0,0.31188173165054833,0,0,0,0,0,entity,0,1,1,2,32,0,0.0,0.0,0
evt_001794,user_045,user,2026-06-14 18:10:42,10.109.212.71,"Mumbai, IN",19.076,72.8777,analytics_dashboard,password,success,164,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,459493,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,38,0.0,1.5308075528219083,0,0,0,0,0,entity,0,1,1,6,35,0,0.0,0.0,0
evt_001795,user_045,user,2026-06-14 18:27:05,10.109.212.71,"Mumbai, IN",19.076,72.8777,email,token,success,13,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,251175,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,38,0.0,0.020289847326707133,0,0,0,0,0,entity,0,2,1,5,36,0,0.0,0.0,0
evt_001796,user_017,user,2026-06-14 18:28:44,10.88.28.76,"London, UK",51.5072,-0.1276,analytics_dashboard,token,success,46,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,80678,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,25,0.0,1.0627338057030287,0,0,0,0,0,entity,0,1,1,1,22,0,0.0,0.0,0
evt_001797,svc_046,service_account,2026-06-14 18:29:28,10.68.41.190,"Delhi, IN",28.6139,77.209,api_gateway,token,success,176,token_auth > api_read > api_write > logout,Linux-Server|service-agent,477332,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,25,0.0,1.4623070842511667,0,0,0,0,0,entity,0,1,1,1,23,0,0.0,0.0,0
evt_001798,user_012,user,2026-06-14 18:47:59,10.225.183.81,"Hyderabad, IN",17.385,78.4867,email,token,success,43,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,413476,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,23,1.0,0.7474870880809953,0,0,0,0,0,entity,0,1,1,2,22,0,0.0,0.0,0
evt_001799,user_044,user,2026-06-14 18:52:07,10.163.218.68,"Hyderabad, IN",17.385,78.4867,email,token,success,84,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,116930,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,35,0.0,1.775994855045533,0,0,0,0,0,entity,0,2,1,3,33,0,0.0,0.0,0
evt_001800,user_037,user,2026-06-14 18:52:10,10.153.10.159,"Hyderabad, IN",17.385,78.4867,project_share,token,success,120,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,87521,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,29,1.0,1.1182521938768677,0,0,0,0,0,entity,0,1,1,2,28,0,0.0,0.0,0
evt_001801,user_042,user,2026-06-14 18:56:44,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,crm,token,success,166,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,278666,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,34,0.0,0.0495860265468883,0,0,0,0,0,entity,0,1,1,1,31,0,0.0,0.0,0
evt_001802,user_042,user,2026-06-14 18:57:41,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,crm,token,success,81,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,459821,HTTPS,normal,0,none,Expected behavioural baseline,18,6,1,0,0,34,0.0,1.325455160713716,0,0,0,0,0,entity,0,2,1,2,32,0,0.0,0.0,0
evt_001803,svc_046,service_account,2026-06-14 19:34:05,10.68.41.190,"Delhi, IN",28.6139,77.209,api_gateway,token,success,12,token_auth > api_read > api_write > logout,Linux-Server|service-agent,347947,HTTPS,normal,0,none,Expected behavioural baseline,19,6,1,0,0,25,1.0,0.5141137471633077,0,0,0,0,0,entity,0,1,1,2,24,0,0.0,0.0,0
evt_001804,user_042,user,2026-06-14 19:40:51,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,crm,password,failure,0,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,82214,HTTPS,normal,0,none,Expected behavioural baseline,19,6,1,0,1,34,1.0,1.334019411588088,0,0,0,0,0,entity,0,3,1,3,33,0,0.0,0.0,0
evt_001805,device_065,edge_device,2026-06-14 19:44:42,10.148.49.184,"Singapore, SG",1.3521,103.8198,firmware_status,certificate,success,99,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,410955,HTTPS,normal,0,none,Expected behavioural baseline,19,6,1,0,0,26,0.0,0.8624343326060668,0,0,0,0,0,entity,0,1,1,3,25,0,0.0,0.0,0
evt_001806,user_045,user,2026-06-14 20:57:39,10.109.212.71,"Mumbai, IN",19.076,72.8777,project_share,token,success,141,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,302024,HTTPS,normal,0,none,Expected behavioural baseline,20,6,1,0,0,38,2.0,0.3583224266974144,0,0,0,0,0,entity,0,1,1,5,37,0,0.0,0.0,0
evt_001807,user_044,user,2026-06-14 21:36:38,10.163.218.68,"Hyderabad, IN",17.385,78.4867,crm,password,success,7,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,357912,HTTPS,normal,0,none,Expected behavioural baseline,21,6,1,1,0,35,3.0,0.02514307288325452,0,0,0,0,0,entity,0,1,1,4,34,0,0.0,0.0,0
evt_001808,user_017,user,2026-06-14 21:47:37,10.88.28.76,"London, UK",51.5072,-0.1276,crm,token,success,14,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,260588,HTTPS,normal,0,none,Expected behavioural baseline,21,6,1,1,0,25,3.0,0.23704687930524387,0,0,0,0,0,entity,0,1,1,2,23,0,0.0,0.0,0
evt_001809,user_017,user,2026-06-14 21:54:33,10.88.28.76,"London, UK",51.5072,-0.1276,crm,token,success,12,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,237038,HTTPS,normal,0,none,Expected behavioural baseline,21,6,1,1,0,25,3.0,0.06690716982858991,0,0,0,0,0,entity,0,2,1,3,24,0,0.0,0.0,0
evt_001810,user_031,user,2026-06-15 01:50:00,10.139.214.4,"Bengaluru, IN",12.9716,77.5946,finance_export,token,success,140,login > query_sensitive_data > compress_archive > upload_external,Windows-11|Chrome|managed,3111075,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days,1,0,0,1,0,29,17.0,5.33200244652164,0,0,0,0,0,entity,0,1,1,1,28,0,0.0,0.0,0
evt_001811,svc_049,service_account,2026-06-15 06:38:59,10.231.91.54,"New York, US",40.7128,-74.006,api_gateway,token,success,43,token_auth > api_read > api_write > logout,Linux-Server|service-agent,471974,HTTPS,normal,0,none,Expected behavioural baseline,6,0,0,1,0,25,3.0,1.7816038533488454,0,0,0,0,0,entity,0,1,1,4,24,0,0.0,0.0,0
evt_001812,user_040,user,2026-06-15 07:07:58,10.138.54.130,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,10,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,397703,HTTPS,normal,0,none,Expected behavioural baseline,7,0,0,0,0,24,2.5,1.1972448021255009,0,0,0,0,0,entity,0,1,1,2,23,0,0.0,0.0,0
evt_001813,user_025,user,2026-06-15 07:11:18,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,employee_portal,token,success,94,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,320839,HTTPS,normal,0,none,Expected behavioural baseline,7,0,0,0,0,29,2.0,0.4377645722891154,0,0,0,0,0,entity,0,1,1,2,28,0,0.0,0.0,0
evt_001814,user_035,user,2026-06-15 07:23:03,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,crm,password,success,117,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,402668,HTTPS,normal,0,none,Expected behavioural baseline,7,0,0,0,0,34,1.0,0.9178439279799525,0,0,0,0,0,entity,0,1,1,1,33,0,0.0,0.0,0
evt_001815,svc_047,service_account,2026-06-15 07:33:40,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,token,success,107,token_auth > api_read > api_write > logout,Linux-Server|service-agent,389343,HTTPS,normal,0,none,Expected behavioural baseline,7,0,0,0,0,29,2.0,0.9662162383642161,0,0,0,0,0,entity,0,1,1,4,29,0,0.0,0.0,0
evt_001816,user_035,user,2026-06-15 07:41:49,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,crm,password,success,132,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,322972,HTTPS,normal,0,none,Expected behavioural baseline,7,0,0,0,0,34,1.0,0.4108400625810622,0,0,0,0,0,entity,0,2,1,2,34,0,0.0,0.0,0
evt_001817,svc_054,service_account,2026-06-15 07:48:04,10.169.49.103,"Hyderabad, IN",17.385,78.4867,database_read,certificate,success,23,token_auth > api_read > api_write > logout,Linux-Server|service-agent,436423,HTTPS,normal,0,none,Expected behavioural baseline,7,0,0,0,0,32,1.0,1.1978614604807167,0,0,0,0,0,entity,0,1,1,1,32,0,0.0,0.0,0
evt_001818,svc_047,service_account,2026-06-15 07:50:23,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,backup_service,token,success,5,token_auth > api_read > api_write > logout,Linux-Server|service-agent,116596,HTTPS,normal,0,none,Expected behavioural baseline,7,0,0,0,0,29,2.0,0.8163846191070686,0,0,0,0,0,entity,0,2,1,4,30,0,0.0,0.0,0
evt_001819,svc_049,service_account,2026-06-15 07:52:42,10.231.91.54,"New York, US",40.7128,-74.006,backup_service,token,success,149,token_auth > api_read > api_write > logout,Linux-Server|service-agent,62428,HTTPS,normal,0,none,Expected behavioural baseline,7,0,0,0,0,25,2.0,1.2521272358425724,0,0,0,0,0,entity,0,1,1,5,25,0,0.0,0.0,0
evt_001820,user_035,user,2026-06-15 08:00:00,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,finance_share,token,success,157,login > approved_new_access > read_resource > logout,Windows-11|Edge|managed,275936,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion,8,0,0,0,0,34,0.0,0.11161006593252022,0,1,0,0,0,entity,0,3,1,3,35,0,0.0,0.0,0
evt_001821,user_040,user,2026-06-15 08:04:10,10.138.54.130,"Mumbai, IN",19.076,72.8777,crm,token,success,68,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,354553,HTTPS,normal,0,none,Expected behavioural baseline,8,0,0,0,0,24,1.5,0.8836901165886101,0,0,0,0,0,entity,0,2,1,3,24,0,0.0,0.0,0
evt_001822,user_040,user,2026-06-15 08:05:12,10.138.54.130,"Mumbai, IN",19.076,72.8777,project_share,password,success,109,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,242483,HTTPS,normal,0,none,Expected behavioural baseline,8,0,0,0,0,24,1.5,0.06931992868317892,0,0,0,0,0,entity,0,3,1,4,25,0,0.0,0.0,0
evt_001823,user_029,user,2026-06-15 08:16:36,10.64.49.49,"New York, US",40.7128,-74.006,analytics_dashboard,password,success,40,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,82607,HTTPS,normal,0,none,Expected behavioural baseline,8,0,0,0,0,25,1.0,1.6041643902454346,0,0,0,0,0,entity,0,1,1,2,25,0,0.0,0.0,0
evt_001824,svc_047,service_account,2026-06-15 08:19:17,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,token,success,98,token_auth > api_read > api_write > logout,Linux-Server|service-agent,339825,HTTPS,normal,0,none,Expected behavioural baseline,8,0,0,0,0,29,1.0,0.6425799407687776,0,0,0,0,0,entity,0,3,1,5,31,0,0.0,0.0,0
evt_001825,user_029,user,2026-06-15 08:19:27,10.64.49.49,"New York, US",40.7128,-74.006,project_share,token,success,111,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,7974,HTTPS,normal,0,none,Expected behavioural baseline,8,0,0,0,0,25,1.0,2.1866249393005823,0,0,0,0,0,entity,0,2,1,3,26,0,0.0,0.0,0
evt_001826,user_007,user,2026-06-15 08:20:26,10.170.58.198,"Mumbai, IN",19.076,72.8777,analytics_dashboard,token,success,58,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,241934,HTTPS,normal,0,none,Expected behavioural baseline,8,0,0,0,0,27,0.0,0.043008460593173356,0,0,0,0,0,entity,0,1,1,2,27,0,0.0,0.0,0
evt_001827,user_013,user,2026-06-15 08:46:21,10.68.35.64,"Tokyo, JP",35.6762,139.65,project_share,token,success,80,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,156628,HTTPS,normal,0,none,Expected behavioural baseline,8,0,0,0,0,26,2.0,0.6439880585361641,0,0,0,0,0,entity,0,1,1,3,26,0,0.0,0.0,0
evt_001828,user_019,user,2026-06-15 08:54:12,10.96.195.42,"Hyderabad, IN",17.385,78.4867,crm,password,success,7,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,136389,HTTPS,normal,0,none,Expected behavioural baseline,8,0,0,0,0,27,2.0,0.7718555034487579,0,0,0,0,0,entity,0,1,1,4,27,0,0.0,0.0,0
evt_001829,user_010,user,2026-06-15 09:01:08,10.119.97.70,"Hyderabad, IN",17.385,78.4867,crm,password,success,174,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,136935,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,28,1.0,0.7331943528632549,0,0,0,0,0,entity,0,1,1,2,28,0,0.0,0.0,0
evt_001830,user_021,user,2026-06-15 09:10:08,10.188.124.209,"Mumbai, IN",19.076,72.8777,email,token,success,6,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,193343,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,32,1.0,0.27846521127967827,0,0,0,0,0,entity,0,1,1,1,32,0,0.0,0.0,0
evt_001831,user_020,user,2026-06-15 09:19:10,10.29.237.93,"Tokyo, JP",35.6762,139.65,crm,password,success,67,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,227306,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,34,1.0,0.30498973129552376,0,0,0,0,0,entity,0,1,1,1,34,0,0.0,0.0,0
evt_001832,user_021,user,2026-06-15 09:21:19,10.188.124.209,"Mumbai, IN",19.076,72.8777,email,password,success,6,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,188354,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,32,1.0,0.31430605899327185,0,0,0,0,0,entity,0,2,1,2,33,0,0.0,0.0,0
evt_001833,user_001,user,2026-06-15 09:38:20,10.36.188.27,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,token,success,145,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,238787,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,29,2.0,0.3850717103089668,0,0,0,0,0,entity,0,1,1,5,29,0,0.0,0.0,0
evt_001834,user_040,user,2026-06-15 09:46:07,10.138.54.130,"Mumbai, IN",19.076,72.8777,crm,token,success,88,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,77496,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,24,0.5,1.1295780296638664,0,0,0,0,0,entity,0,1,1,5,26,0,0.0,0.0,0
evt_001835,user_029,user,2026-06-15 09:48:42,10.64.49.49,"New York, US",40.7128,-74.006,analytics_dashboard,token,success,10,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,78645,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,25,0.0,1.6350851450771644,0,0,0,0,0,entity,0,1,1,4,27,0,0.0,0.0,0
evt_001836,user_010,user,2026-06-15 09:53:10,10.119.97.70,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,174,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,192087,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,28,1.0,0.29695812835274216,0,0,0,0,0,entity,0,2,1,3,29,0,0.0,0.0,0
evt_001837,user_036,user,2026-06-15 09:53:49,10.18.152.18,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,135,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,69014,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,30,1.0,1.469014562641679,0,0,0,0,0,entity,0,1,1,2,30,0,0.0,0.0,0
evt_001838,user_024,user,2026-06-15 09:58:07,10.58.16.87,"Mumbai, IN",19.076,72.8777,project_share,password,success,12,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,122448,HTTPS,normal,0,none,Expected behavioural baseline,9,0,0,0,0,29,2.0,1.0062331567860694,0,0,0,0,0,entity,0,1,1,2,29,0,0.0,0.0,0
evt_001839,user_041,user,2026-06-15 10:00:09,10.73.40.113,"Hyderabad, IN",17.385,78.4867,project_share,token,success,31,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,207341,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,23,3.0,0.21202430213565687,0,0,0,0,0,entity,0,1,1,3,23,0,0.0,0.0,0
evt_001840,user_015,user,2026-06-15 10:02:02,10.161.40.203,"Mumbai, IN",19.076,72.8777,email,token,success,47,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,262676,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,29,0.0,0.4604183784403621,0,0,0,0,0,entity,0,1,1,3,29,0,0.0,0.0,0
evt_001841,svc_047,service_account,2026-06-15 10:07:22,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,certificate,success,151,token_auth > api_read > api_write > logout,Linux-Server|service-agent,245890,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,29,1.0,0.028646106312064445,0,0,0,0,0,entity,0,1,1,5,32,0,0.0,0.0,0
evt_001842,device_063,edge_device,2026-06-15 10:13:59,10.169.21.73,"Tokyo, JP",35.6762,139.65,firmware_status,certificate,success,161,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,343195,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,27,0.0,0.26540718518267004,0,0,0,0,0,entity,0,1,1,1,27,0,0.0,0.0,0
evt_001843,user_015,user,2026-06-15 10:22:05,10.161.40.203,"Mumbai, IN",19.076,72.8777,project_share,password,success,160,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,341232,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,29,0.0,1.0003453226208285,0,0,0,0,0,entity,0,2,1,3,30,0,0.0,0.0,0
evt_001844,user_040,user,2026-06-15 10:27:59,10.138.54.130,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,143,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,197251,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,24,0.5,0.2593638612636263,0,0,0,0,0,entity,0,2,1,6,27,0,0.0,0.0,0
evt_001845,user_023,user,2026-06-15 10:29:06,10.103.171.167,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,password,success,32,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,486013,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,26,2.0,1.6408410241629368,0,0,0,0,0,entity,0,1,1,5,26,0,0.0,0.0,0
evt_001846,svc_049,service_account,2026-06-15 10:35:30,10.231.91.54,"New York, US",40.7128,-74.006,database_read,certificate,success,70,token_auth > api_read > api_write > logout,Linux-Server|service-agent,458797,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,25,1.0,1.6839946114998827,0,0,0,0,0,entity,0,1,1,4,26,0,0.0,0.0,0
evt_001847,user_030,user,2026-06-15 10:36:55,10.119.63.224,"Delhi, IN",28.6139,77.209,employee_portal,password,success,107,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,431330,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,34,2.0,1.7021079404988821,0,0,0,0,0,entity,0,1,1,2,34,0,0.0,0.0,0
evt_001848,svc_053,service_account,2026-06-15 10:40:17,10.210.235.118,"Hyderabad, IN",17.385,78.4867,backup_service,token,success,112,token_auth > api_read > api_write > logout,Linux-Server|service-agent,288030,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,25,1.0,0.8553789123187252,0,0,0,0,0,entity,0,1,1,2,25,0,0.0,0.0,0
evt_001849,user_003,user,2026-06-15 10:49:18,10.115.150.72,"Singapore, SG",1.3521,103.8198,employee_portal,token,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,89965,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,1,32,2.0,1.0586407611346047,0,0,0,0,0,entity,0,1,1,2,32,0,0.0,0.0,0
evt_001850,user_024,user,2026-06-15 11:00:00,10.58.16.87,"Mumbai, IN",19.076,72.8777,finance_share,token,success,47,login > approved_new_access > read_resource > logout,Windows-11|Edge|managed,342451,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion,11,0,0,0,0,29,0.0,0.7758243618287364,0,1,0,0,0,entity,0,1,1,3,30,0,0.0,0.0,0
evt_001851,user_029,user,2026-06-15 11:01:28,10.64.49.49,"New York, US",40.7128,-74.006,project_share,password,success,102,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,30802,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,25,2.0,2.0084676976805094,0,0,0,0,0,entity,0,1,1,4,28,0,0.0,0.0,0
