event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes,hour,day_of_week,is_weekend,is_off_hours,failed_auth,baseline_event_count,hour_deviation,bytes_zscore,new_location,new_resource,new_device,new_source_ip,new_command_sequence,baseline_source,concept_drift_adapted,source_ip_attempts_1h,source_ip_unique_entities_1h,entity_events_24h,entity_history_count,cold_start_entity,distance_from_previous_km,travel_speed_kmh,impossible_travel_flag,isolation_risk,supervised_anomaly_probability,cold_start_safe_context,risk_score,risk_tier,predicted_anomaly,evaluation_partition,predicted_attack_type,explanation
evt_002641,device_061,edge_device,2026-06-20 17:59:03,10.146.77.104,"Delhi, IN",28.6139,77.209,telemetry_endpoint,certificate,success,26,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,321411,HTTPS,normal,0,none,Expected behavioural baseline,17,5,1,0,0,31,0.0,1.15668732484988,0,0,0,0,0,entity,0,1,1,2,38,0,0.0,0.0,0,0.11635842158112066,0.00046528482691671224,0,5.26,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002642,user_044,user,2026-06-20 18:00:00,10.163.218.68,"Hyderabad, IN",17.385,78.4867,admin_console,token,success,142,login > approved_new_access > read_resource > logout,Windows-11|Edge|managed,154075,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion,18,5,1,0,0,35,0.0,1.4983671968266004,0,1,0,0,0,entity,1,1,1,2,50,0,0.0,0.0,0,0.19181832965545884,0.02243761214941342,0,9.87,Low,0,train,normal,resource outside normal entity profile
evt_002643,user_039,user,2026-06-20 18:04:46,10.166.76.118,"Delhi, IN",28.6139,77.209,project_share,token,success,131,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,325042,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,24,1.0,0.3732957080190728,0,0,0,0,0,entity,0,1,1,4,37,0,0.0,0.0,0,0.07207432005562207,0.0003801203832085662,0,3.26,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002644,user_042,user,2026-06-20 18:11:50,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,password,success,143,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,357832,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,34,0.0,0.6071497475341703,0,0,0,0,0,entity,0,1,1,2,45,0,0.0,0.0,0,0.08846980178996404,0.003674327828969218,0,4.18,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002645,device_056,edge_device,2026-06-20 18:19:17,10.247.67.10,"Delhi, IN",28.6139,77.209,telemetry_endpoint,certificate,success,75,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,159017,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,26,1.0,0.8468257714164454,0,0,0,0,0,entity,0,1,1,2,34,0,0.0,0.0,0,0.0,0.00046528482691671224,0,0.03,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002646,user_037,user,2026-06-20 18:22:20,10.153.10.159,"Hyderabad, IN",17.385,78.4867,project_share,password,success,134,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,343484,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,29,1.0,0.8505827040898865,0,0,0,0,0,entity,0,1,1,4,38,0,0.0,0.0,0,0.0525966336578115,0.000564016223832172,0,2.4,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002647,user_045,user,2026-06-20 18:23:54,10.109.212.71,"Mumbai, IN",19.076,72.8777,project_share,password,success,95,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,123227,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,38,0.0,0.9729670531092848,0,0,0,0,0,entity,0,1,1,3,45,0,0.0,0.0,0,0.10079893771361684,0.000564016223832172,0,4.57,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002648,user_017,user,2026-06-20 18:27:34,10.88.28.76,"London, UK",51.5072,-0.1276,employee_portal,password,success,106,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,66173,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,25,0.0,1.1675268624316428,0,0,0,0,0,entity,0,1,1,2,37,0,0.0,0.0,0,0.11702853804523691,0.0009645244295106461,0,5.32,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002649,user_017,user,2026-06-20 18:31:16,10.88.28.76,"London, UK",51.5072,-0.1276,analytics_dashboard,token,success,16,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,408751,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,25,0.0,1.307467676553205,0,0,0,0,0,entity,0,2,1,3,38,0,0.0,0.0,0,0.1994894796388975,0.0003801203832085662,0,9.0,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002650,user_037,user,2026-06-20 18:34:42,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,119,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,227762,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,29,1.0,0.039536227406106,0,0,0,0,0,entity,0,2,1,5,39,0,0.0,0.0,0,0.3458453748118185,0.000564016223832172,0,15.59,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002651,user_039,user,2026-06-20 18:44:55,10.166.76.118,"Delhi, IN",28.6139,77.209,project_share,password,success,77,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,408575,HTTPS,normal,0,none,Expected behavioural baseline,18,5,1,0,0,24,1.0,0.9409729404595828,0,0,0,0,0,entity,0,2,1,3,38,0,0.0,0.0,0,0.09596126845036239,0.000564016223832172,0,4.35,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002652,user_042,user,2026-06-20 19:00:23,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,project_share,password,success,115,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,225038,HTTPS,normal,0,none,Expected behavioural baseline,19,5,1,0,0,34,1.0,0.3281143401396433,0,0,0,0,0,entity,0,2,1,3,46,0,0.0,0.0,0,0.12239467395615546,0.000564016223832172,0,5.54,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002653,user_039,user,2026-06-20 19:24:24,10.166.76.118,"Delhi, IN",28.6139,77.209,project_share,token,success,41,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,266926,HTTPS,normal,0,none,Expected behavioural baseline,19,5,1,0,0,24,2.0,0.021651558815743,0,0,0,0,0,entity,0,2,1,4,39,0,0.0,0.0,0,0.3706143808128106,6.47766212382381e-05,0,16.68,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002654,user_014,user,2026-06-20 19:50:19,10.103.92.57,"Singapore, SG",1.3521,103.8198,crm,token,success,6,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,297400,HTTPS,normal,0,none,Expected behavioural baseline,19,5,1,0,0,29,2.0,0.1762115597659332,0,0,0,0,0,entity,0,1,1,2,44,0,0.0,0.0,0,0.1118294470591928,6.47766212382381e-05,0,5.04,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002655,user_009,user,2026-06-20 19:55:49,10.69.179.240,"Hyderabad, IN",17.385,78.4867,email,password,success,167,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,374428,HTTPS,normal,0,none,Expected behavioural baseline,19,5,1,0,0,28,1.0,0.5029502179780359,0,0,0,0,0,entity,0,1,1,3,41,0,0.0,0.0,0,0.007159581353557212,0.0025028825176806714,0,0.46,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002656,user_009,user,2026-06-20 20:33:30,10.69.179.240,"Hyderabad, IN",17.385,78.4867,project_share,password,success,34,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,355716,HTTPS,normal,0,none,Expected behavioural baseline,20,5,1,0,0,28,2.0,0.3834641014932838,0,0,0,0,0,entity,0,2,1,4,42,0,0.0,0.0,0,0.2513511788446484,0.003079841293030675,0,11.48,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002657,user_044,user,2026-06-20 20:41:11,10.163.218.68,"Hyderabad, IN",17.385,78.4867,crm,token,success,68,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,185339,HTTPS,normal,0,none,Expected behavioural baseline,20,5,1,0,0,35,2.0,1.264695071195783,0,0,0,0,0,entity,0,1,1,3,51,0,0.0,0.0,0,0.0788291681696122,6.47766212382381e-05,0,3.55,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002658,user_039,user,2026-06-20 20:44:46,10.166.76.118,"Delhi, IN",28.6139,77.209,crm,token,success,158,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,380783,HTTPS,normal,0,none,Expected behavioural baseline,20,5,1,0,0,24,3.0,0.7521028454793156,0,0,0,0,0,entity,0,1,1,4,40,0,0.0,0.0,0,0.3237086444870493,0.00660173915105884,0,14.93,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002659,user_044,user,2026-06-20 20:47:39,10.163.218.68,"Hyderabad, IN",17.385,78.4867,email,password,success,168,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,130882,HTTPS,normal,0,none,Expected behavioural baseline,20,5,1,0,0,35,2.0,1.6717153803525582,0,0,0,0,0,entity,0,2,1,4,52,0,0.0,0.0,0,0.3577512375938005,0.0002486724618618439,0,16.11,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002660,user_031,user,2026-06-20 21:46:10,10.139.214.4,"Bengaluru, IN",12.9716,77.5946,crm,token,success,99,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,25148,HTTPS,normal,0,none,Expected behavioural baseline,21,5,1,1,0,29,3.0,0.4843294612420558,0,0,0,0,0,entity,0,1,1,2,44,0,0.0,0.0,0,0.8766109591425829,0.004160205553847045,0,39.68,Medium,0,train,normal,off-hours activity
evt_002661,user_039,user,2026-06-20 21:51:44,10.166.76.118,"Delhi, IN",28.6139,77.209,email,token,success,11,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,76368,HTTPS,normal,0,none,Expected behavioural baseline,21,5,1,1,0,24,4.0,1.3166539897041187,0,0,0,0,0,entity,0,1,1,5,41,0,0.0,0.0,0,1.0,0.01714295029806134,0,45.94,Medium,0,train,normal,off-hours activity
evt_002662,user_031,user,2026-06-20 21:59:42,10.139.214.4,"Bengaluru, IN",12.9716,77.5946,crm,token,success,119,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,499933,HTTPS,normal,0,none,Expected behavioural baseline,21,5,1,1,0,29,3.0,0.4105417216561742,0,0,0,0,0,entity,0,2,1,3,45,0,0.0,0.0,0,0.9315840296668614,0.03180439635353223,0,43.67,Medium,0,train,normal,off-hours activity
evt_002663,user_023,user,2026-06-21 01:53:00,10.103.171.167,"Hyderabad, IN",17.385,78.4867,finance_export,password,success,171,login > query_sensitive_data > compress_archive > upload_external,macOS-15|Chrome|managed,3589457,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days,1,6,1,1,0,26,11.0,22.725879692843268,0,1,0,0,1,entity,0,1,1,7,39,0,0.0,0.0,0,1.0,0.9958987995454033,0,99.77,Critical,1,train,low_and_slow_exfiltration,resource outside normal entity profile; unusual command sequence; off-hours activity; unusually large data transfer
evt_002664,user_010,user,2026-06-21 03:28:00,10.119.97.70,"Hyderabad, IN",17.385,78.4867,source_code_archive,token,success,40,login > query_sensitive_data > compress_archive > upload_external,macOS-15|Chrome|managed,3643277,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days,3,6,1,1,0,28,7.0,25.0,0,1,0,0,1,entity,0,1,1,3,44,0,0.0,0.0,0,1.0,0.9991998591672199,0,99.96,Critical,1,train,low_and_slow_exfiltration,resource outside normal entity profile; unusual command sequence; off-hours activity; unusually large data transfer
evt_002665,user_009,user,2026-06-21 04:34:00,10.69.179.240,"Hyderabad, IN",17.385,78.4867,finance_export,password,success,15,login > query_sensitive_data > compress_archive > upload_external,Windows-11|Edge|managed,2114978,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days,4,6,1,1,0,28,14.0,11.61729181949231,0,1,0,0,1,entity,0,1,1,4,43,0,0.0,0.0,0,1.0,0.994573818290167,0,99.7,Critical,1,train,low_and_slow_exfiltration,resource outside normal entity profile; unusual command sequence; off-hours activity; unusually large data transfer
evt_002666,svc_049,service_account,2026-06-21 06:57:16,10.231.91.54,"New York, US",40.7128,-74.006,backup_service,certificate,success,7,token_auth > api_read > api_write > logout,Linux-Server|service-agent,265968,HTTPS,normal,0,none,Expected behavioural baseline,6,6,1,1,0,25,3.0,0.2556048037671936,0,0,0,0,0,entity,0,1,1,4,40,0,0.0,0.0,0,0.9182017224706598,0.012116775117151611,0,41.99,Medium,0,train,normal,off-hours activity
evt_002667,user_002,user,2026-06-21 07:02:19,10.24.55.60,"Bengaluru, IN",12.9716,77.5946,employee_portal,password,success,153,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,196292,HTTPS,normal,0,none,Expected behavioural baseline,7,6,1,0,0,30,1.0,0.3246070682674721,0,0,0,0,0,entity,0,1,1,3,42,0,0.0,0.0,0,0.026690345850545093,0.000564016223832172,0,1.23,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002668,user_040,user,2026-06-21 07:31:14,10.138.54.130,"Mumbai, IN",19.076,72.8777,crm,token,success,79,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,134570,HTTPS,normal,0,none,Expected behavioural baseline,7,6,1,0,0,24,2.5,0.7148429167477017,0,0,0,0,0,entity,0,1,1,2,37,0,0.0,0.0,0,0.18837939652149052,6.47766212382381e-05,0,8.48,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002669,user_035,user,2026-06-21 07:46:37,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,password,success,126,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,349028,HTTPS,normal,0,none,Expected behavioural baseline,7,6,1,0,0,34,1.0,0.5766011135351061,0,0,0,0,0,entity,0,1,1,1,45,0,0.0,0.0,0,0.13997384083222564,0.0029033907233591456,0,6.46,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002670,user_010,user,2026-06-21 07:51:59,10.119.97.70,"Hyderabad, IN",17.385,78.4867,email,token,success,166,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,326026,HTTPS,normal,0,none,Expected behavioural baseline,7,6,1,0,0,28,3.0,0.7624602730599639,0,0,0,0,0,entity,0,1,1,4,45,0,0.0,0.0,0,0.32082138100723284,0.0031832795091500583,0,14.61,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002671,user_035,user,2026-06-21 08:00:00,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,backup_vault,token,success,133,login > approved_new_access > read_resource > logout,Windows-11|Edge|managed,240452,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion,8,6,1,0,0,34,0.0,0.114129308186811,0,1,0,0,0,entity,0,2,1,2,46,0,0.0,0.0,0,0.35733806256756273,0.008723332842195616,0,16.56,Low,0,train,normal,resource outside normal entity profile
evt_002672,svc_052,service_account,2026-06-21 08:18:14,10.202.179.28,"London, UK",51.5072,-0.1276,database_read,certificate,success,75,token_auth > api_read > api_write > logout,Linux-Server|service-agent,116295,HTTPS,normal,0,none,Expected behavioural baseline,8,6,1,0,0,31,2.0,0.7657431438731087,0,0,0,0,0,entity,0,1,1,4,43,0,0.0,0.0,0,0.1045663755997495,6.47766212382381e-05,0,4.71,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002673,svc_054,service_account,2026-06-21 08:30:58,10.169.49.103,"Hyderabad, IN",17.385,78.4867,telemetry_queue,token,success,62,token_auth > api_read > api_write > logout,Linux-Server|service-agent,382974,HTTPS,normal,0,none,Expected behavioural baseline,8,6,1,0,0,32,0.0,0.8435859273963854,0,0,0,0,0,entity,0,1,1,3,42,0,0.0,0.0,0,0.0954174662741093,6.47766212382381e-05,0,4.3,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002674,user_020,user,2026-06-21 08:46:25,10.29.237.93,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,35,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,131277,HTTPS,normal,0,none,Expected behavioural baseline,8,6,1,0,0,34,0.0,0.964804521477056,0,0,0,0,0,entity,0,1,1,1,41,0,0.0,0.0,0,0.2311945010410779,0.0009645244295106461,0,10.46,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002675,user_040,user,2026-06-21 08:50:19,10.138.54.130,"Mumbai, IN",19.076,72.8777,project_share,password,success,99,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,237161,HTTPS,normal,0,none,Expected behavioural baseline,8,6,1,0,0,24,1.5,0.03064697303017,0,0,0,0,0,entity,0,1,1,3,38,0,0.0,0.0,0,0.20449292712599418,0.0002486724618618439,0,9.22,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002676,user_021,user,2026-06-21 08:57:10,10.188.124.209,"Mumbai, IN",19.076,72.8777,email,token,success,26,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,138263,HTTPS,normal,0,none,Expected behavioural baseline,8,6,1,0,0,32,0.0,0.6741585149607235,0,0,0,0,0,entity,0,1,1,2,42,0,0.0,0.0,0,0.08587758049083748,0.0015771210989345384,0,3.95,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002677,svc_049,service_account,2026-06-21 09:10:03,10.231.91.54,"New York, US",40.7128,-74.006,database_read,token,success,13,token_auth > api_read > api_write > logout,Linux-Server|service-agent,316719,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,25,0.0,0.6315452024221765,0,0,0,0,0,entity,0,1,1,4,41,0,0.0,0.0,0,0.18348715681075123,6.47766212382381e-05,0,8.26,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002678,user_015,user,2026-06-21 09:15:01,10.161.40.203,"Mumbai, IN",19.076,72.8777,email,token,success,131,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,39983,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,29,1.0,1.070183370380614,0,0,0,0,0,entity,0,1,1,3,49,0,0.0,0.0,0,0.0,0.0003801203832085662,0,0.02,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002679,svc_049,service_account,2026-06-21 09:20:14,10.231.91.54,"New York, US",40.7128,-74.006,api_gateway,certificate,success,135,token_auth > api_read > api_write > logout,Linux-Server|service-agent,234138,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,25,0.0,0.0198225947626792,0,0,0,0,0,entity,0,2,1,5,42,0,0.0,0.0,0,0.47246106762950774,6.47766212382381e-05,0,21.26,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002680,user_021,user,2026-06-21 09:25:02,10.188.124.209,"Mumbai, IN",19.076,72.8777,email,password,success,42,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,228505,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,32,1.0,0.0258623074301336,0,0,0,0,0,entity,0,2,1,3,43,0,0.0,0.0,0,0.21629692244836296,0.000564016223832172,0,9.76,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002681,svc_052,service_account,2026-06-21 09:28:42,10.202.179.28,"London, UK",51.5072,-0.1276,telemetry_queue,token,success,108,token_auth > api_read > api_write > logout,Linux-Server|service-agent,251941,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,31,1.0,0.2669054801283597,0,0,0,0,0,entity,0,1,1,5,44,0,0.0,0.0,0,0.23717689826401878,6.47766212382381e-05,0,10.68,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002682,user_010,user,2026-06-21 09:34:27,10.119.97.70,"Hyderabad, IN",17.385,78.4867,crm,token,success,161,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,149473,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,28,1.0,0.6340224319372175,0,0,0,0,0,entity,0,1,1,5,46,0,0.0,0.0,0,0.17929747870313317,0.0003801203832085662,0,8.09,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002683,user_029,user,2026-06-21 09:39:48,10.64.49.49,"New York, US",40.7128,-74.006,analytics_dashboard,password,success,69,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,400606,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,25,0.0,0.8776046949981968,0,0,0,0,0,entity,0,1,1,2,44,0,0.0,0.0,0,0.08688842327711452,0.0009645244295106461,0,3.96,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002684,user_020,user,2026-06-21 09:45:58,10.29.237.93,"Tokyo, JP",35.6762,139.65,employee_portal,token,success,155,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,477381,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,34,1.0,1.4132743728255923,0,0,0,0,0,entity,0,2,1,2,42,0,0.0,0.0,0,0.23370996779393402,0.005177430685298555,0,10.8,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002685,user_036,user,2026-06-21 09:58:36,10.18.152.18,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,166,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,430851,HTTPS,normal,0,none,Expected behavioural baseline,9,6,1,0,0,30,1.0,1.0975281200679474,0,0,0,0,0,entity,0,1,1,2,43,0,0.0,0.0,0,0.0,0.0009645244295106461,0,0.05,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002686,device_064,edge_device,2026-06-21 10:00:17,10.38.6.12,"Hyderabad, IN",17.385,78.4867,sensor_stream,certificate,success,154,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,220801,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,24,1.0,0.0832852917894007,0,0,0,0,0,entity,0,1,1,2,32,0,0.0,0.0,0,0.08377560859918276,0.00046528482691671224,0,3.8,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002687,user_029,user,2026-06-21 10:01:17,10.64.49.49,"New York, US",40.7128,-74.006,project_share,token,success,16,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,78786,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,25,1.0,1.6339847345695235,0,0,0,0,0,entity,0,2,1,3,45,0,0.0,0.0,0,0.19929104570786965,0.0003801203832085662,0,8.99,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002688,user_003,user,2026-06-21 10:01:47,10.115.150.72,"Singapore, SG",1.3521,103.8198,analytics_dashboard,token,success,137,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,207892,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,32,2.0,0.2084333615376316,0,0,0,0,0,entity,0,1,1,3,44,0,0.0,0.0,0,0.11797560875737957,6.47766212382381e-05,0,5.31,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002689,user_023,user,2026-06-21 10:02:42,10.103.171.167,"Hyderabad, IN",17.385,78.4867,project_share,token,success,59,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,121852,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,26,2.0,0.8332969872286973,0,0,0,0,0,entity,0,1,1,8,40,0,0.0,0.0,0,0.5993472017984856,6.47766212382381e-05,0,26.97,Medium,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002690,user_038,user,2026-06-21 10:03:06,10.53.171.184,"New York, US",40.7128,-74.006,crm,token,success,120,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,367339,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,25,3.0,0.4690779743223555,0,0,0,0,0,entity,0,1,1,6,37,0,0.0,0.0,0,0.6081433293341177,0.0014903020552924562,0,27.45,Medium,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002691,user_036,user,2026-06-21 10:06:08,10.18.152.18,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,48,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,349696,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,30,0.0,0.5218883391298462,0,0,0,0,0,entity,0,2,1,3,44,0,0.0,0.0,0,0.18536086959969778,0.0003801203832085662,0,8.36,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002692,svc_053,service_account,2026-06-21 10:19:10,10.210.235.118,"Hyderabad, IN",17.385,78.4867,database_read,token,success,80,token_auth > api_read > api_write > logout,Linux-Server|service-agent,481363,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,25,1.0,2.225494664226895,0,0,0,0,0,entity,0,1,1,5,37,0,0.0,0.0,0,0.5253239954964077,0.005456073711484859,0,23.94,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002693,user_011,user,2026-06-21 10:20:07,10.211.8.207,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,password,success,16,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,442881,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,30,1.0,1.1279716024536206,0,0,0,0,0,entity,0,1,1,1,44,0,0.0,0.0,0,0.13822488670338873,0.003199974164960381,0,6.4,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002694,user_021,user,2026-06-21 10:27:30,10.188.124.209,"Mumbai, IN",19.076,72.8777,crm,token,success,169,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,32082,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,32,2.0,1.4369600886382303,0,0,0,0,0,entity,0,1,1,3,44,0,0.0,0.0,0,0.10187039815089688,6.47766212382381e-05,0,4.59,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002695,svc_049,service_account,2026-06-21 10:29:38,10.231.91.54,"New York, US",40.7128,-74.006,api_gateway,token,success,178,token_auth > api_read > api_write > logout,Linux-Server|service-agent,75221,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,25,1.0,1.1573624918967742,0,0,0,0,0,entity,0,1,1,4,43,0,0.0,0.0,0,0.06880609414018891,6.47766212382381e-05,0,3.1,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002696,user_035,user,2026-06-21 10:33:23,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,employee_portal,token,success,108,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,180133,HTTPS,normal,0,none,Expected behavioural baseline,10,6,1,0,0,34,2.0,0.4978620696427895,0,0,0,0,0,entity,0,1,1,3,47,0,0.0,0.0,0,0.059003633349966354,6.47766212382381e-05,0,2.66,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
